Master Planning Family,Product Group,Product Line,Product Price Group,Product Sub Group,Short Name
5614,30,20,1,N,2,10216
5615,30,20,1,N,2,10216
5616,50,20,1,N,2,10216
5617,50,20,1,N,2,10216
5618,50,20,1,N,2,10216
5619,50,1,2,N,44,10267
5620,50,1,2,N,44,10267
5621,50,1,2,N,44,10267
5622,G17,1,2, ,44,10267
5623,G17,1,2, ,44,10267
5624,G17,1,2, ,44,10267
5625,G17,1,2, ,44,10267
5626,G17,1,2, ,44,10267
5627,G17,1,2, ,44,10267
5628,   ,6,1,   ,58,10964
5629,   ,6,1,   ,58,10964
5630,   ,6,1,   ,58,10964
5631,30,6,1,N,58,10964
5632,30,6,1,N,58,10964
5633,30,6,1,N,58,10964
5634,   ,6,1,   ,58,10646
5635,   ,6,1,   ,58,10646
5636,   ,6,1,   ,58,10646
5637,G17,6,1, ,58,10646
5638,G17,6,1, ,58,10646
5639,G17,6,1, ,58,10646
5640,G00,6,1, ,58,10646
5641,G00,6,1, ,58,10646
5642,G00,6,1, ,58,10646
5643,10,19,1,N,61,10811
5644,10,19,1,N,61,10811
5645,10,19,1,N,61,10811
5646,G17,19,1, ,61,10811
5647,G17,19,1, ,61,10811
5648,G17,19,1, ,61,10811
5649,G03,19,1, ,61,10811
5650,G03,19,1, ,61,10811
5651,G03,19,1, ,61,10811
5652,   ,6,1,   ,62,10333
5653,   ,6,1,   ,62,10333
5654,   ,6,1,   ,62,10333
5655,G17,6,1, ,62,10333
5656,G17,6,1, ,62,10333
5657,G17,6,1, ,62,10333
5658,   ,6,1,0,62,10333
5659,   ,6,1,0,62,10333
5660,   ,6,1,0,62,10333
5661,50,3,1,N,53,10911
5662,50,3,1,N,53,10911
5663,50,3,1,N,53,10911
5664,50,3,1,N,53,10911
5665,50,3,1,N,53,10911
5666,50,3,1,N,53,10911
5667,   ,3,1,0,53,10911
5668,   ,3,1,0,53,10911
5669,   ,3,1,0,53,10911
5670,30,3,1,N,4,10613
5671,30,3,1,N,4,10613
5672,30,3,1,N,4,10613
5673,50,3,1,N,4,10613
5674,50,3,1,N,4,10613
5675,50,3,1,N,4,10613
5676,G17,3,1, ,4,10613
5677,G17,3,1, ,4,10613
5678,G17,3,1, ,4,10613
5679,   ,6,1,   ,58,10647
5680,   ,6,1,   ,58,10647
5681,   ,6,1,   ,58,10647
5682,G17,6,1, ,58,10647
5683,G17,6,1, ,58,10647
5684,G17,6,1, ,58,10647
5685,G03,6,1, ,58,10647
5686,G03,6,1, ,58,10647
5687,G03,6,1, ,58,10647
5688,50,6,1,N,58,10334
5689,50,6,1,N,58,10334
5690,50,6,1,N,58,10334
5691, ,6,1,0,58,10334
5692, ,6,1,0,58,10334
5693, ,6,1,0,58,10334
5694,S02,6,1,0,58,10334
5695,S02,6,1,0,58,10334
5696,S02,6,1,0,58,10334
5697, ,13,1,N,9,10726
5698, ,13,1,N,9,10726
5699, ,13,1,N,9,10726
5700,N,13,1,        ,9,10726
5701,N,13,1,        ,9,10726
5702,N,13,1,        ,9,10726
5703,0,13,1,1,9,10726
5704,0,13,1,1,9,10726
5705,0,13,1,1,9,10726
5706,   ,10,1,   ,6,10062
5707,   ,10,1,   ,6,10062
5708,   ,10,1,   ,6,10062
5709,G17,10,1, ,6,10062
5710,G17,10,1, ,6,10062
5711,G17,10,1, ,6,10062
5712,G14,10,1, ,6,10062
5713,G14,10,1, ,6,10062
5714,G14,10,1, ,6,10062
5715,G19,10,1, ,6,10062
5716,G19,10,1, ,6,10062
5717,G19,10,1, ,6,10062
5718,   ,13,1,   ,10,10407
5719,   ,13,1,   ,10,10407
5720,   ,13,1,   ,10,10407
5721, ,13,1,N,10,10407
5722, ,13,1,N,10,10407
5723, ,13,1,N,10,10407
5724,G17,13,1, ,10,10407
5725,G17,13,1, ,10,10407
5726,G17,13,1, ,10,10407
5727,   ,6,1,   ,58,10335
5728,   ,6,1,   ,58,10335
5729,   ,6,1,   ,58,10335
5730, ,6,1,N,58,10335
5731, ,6,1,N,58,10335
5732, ,6,1,N,58,10335
5733,G17,6,1, ,58,10335
5734,G17,6,1, ,58,10335
5735,G17,6,1, ,58,10335
5736,G03,20,1, ,24,10837
5737,G03,20,1, ,24,10837
5738,G03,20,1, ,24,10837
5739,N,20,1,        ,24,10837
5740,N,20,1,        ,24,10837
5741,N,20,1,        ,24,10837
5742,N,20,1,        ,24,10837
5743,N,20,1,        ,24,10837
5744,N,20,1,        ,24,10837
5745,   ,11,1,   ,16,11112
5746,   ,11,1,   ,16,11112
5747,   ,11,1,   ,16,11112
5748,   ,11,1,   ,16,11112
5749,   ,11,1,   ,16,11112
5750,   ,11,1,   ,16,11112
5751,G14,11,1, ,16,11112
5752,G14,11,1, ,16,11112
5753,G14,11,1, ,16,11112
5754,   ,11,1,   ,81,10063
5755,   ,11,1,   ,81,10063
5756,   ,11,1,   ,81,10063
5757, ,11,1,N,81,10063
5758, ,11,1,N,81,10063
5759, ,11,1,N,81,10063
5760,G19,11,1, ,81,10063
5761,G19,11,1, ,81,10063
5762,G19,11,1, ,81,10063
5763,G19,11,1, ,81,10063
5764,G19,11,1, ,81,10063
5765,G19,11,1, ,81,10063
5766,   ,13,1,   ,10,10408
5767,   ,13,1,   ,10,10408
5768,   ,13,1,   ,10,10408
5769,G17,13,1, ,10,10408
5770,G17,13,1, ,10,10408
5771,G17,13,1, ,10,10408
5772,0,13,1,1,10,10408
5773,0,13,1,1,10,10408
5774,0,13,1,1,10,10408
5775,30,23,1,N,57,10575
5776,30,23,1,N,57,10575
5777,30,23,1,N,57,10575
5778, ,23,1,N,57,10575
5779, ,23,1,N,57,10575
5780, ,23,1,N,57,10575
5781,G13,23,1, ,57,10575
5782,G13,23,1, ,57,10575
5783,G13,23,1, ,57,10575
5784,   ,6,1,   ,58,10648
5785,   ,6,1,   ,58,10648
5786,   ,6,1,   ,58,10648
5787,30,6,1,N,58,10648
5788,30,6,1,N,58,10648
5789,30,6,1,N,58,10648
5790,G03,6,1, ,58,10648
5791,G03,6,1, ,58,10648
5792,G03,6,1, ,58,10648
5793,30,19,1,N,61,10812
5794,30,19,1,N,61,10812
5795,30,19,1,N,61,10812
5796, ,19,1,N,61,10812
5797, ,19,1,N,61,10812
5798, ,19,1,N,61,10812
5799,G03,19,1, ,61,10812
5800,G03,19,1, ,61,10812
5801,G03,19,1, ,61,10812
5802,   ,21,1,   ,45,10217
5803,   ,21,1,   ,45,10217
5804,   ,21,1,   ,45,10217
5805,30,21,1,N,45,10217
5806,30,21,1,N,45,10217
5807,30,21,1,N,45,10217
5808,   ,21,1,0,45,10217
5809,   ,21,1,0,45,10217
5810,   ,21,1,0,45,10217
5811,50,6,1,N,58,10336
5812,50,6,1,N,58,10336
5813,50,6,1,N,58,10336
5814,50,6,1,N,58,10336
5815,50,6,1,N,58,10336
5816,50,6,1,N,58,10336
5817,G17,6,1, ,58,10336
5818,G17,6,1, ,58,10336
5819,G17,6,1, ,58,10336
5820,30,3,1,N,31,10614
5821,30,3,1,N,31,10614
5822,30,3,1,N,31,10614
5823,50,3,1,N,31,10614
5824,50,3,1,N,31,10614
5825,50,3,1,N,31,10614
5826,G17,3,1, ,31,10614
5827,G17,3,1, ,31,10614
5828,G17,3,1, ,31,10614
5829,30,13,1,N,60,10727
5830,30,13,1,N,60,10727
5831,30,13,1,N,60,10727
5832,G17,13,1, ,60,10727
5833,G17,13,1, ,60,10727
5834,G17,13,1, ,60,10727
5835,0,13,1,1,60,10727
5836,0,13,1,1,60,10727
5837,0,13,1,1,60,10727
5838,10,13,1,N,10,10409
5839,10,13,1,N,10,10409
5840,10,13,1,N,10,10409
5841,0,13,1,1,10,10409
5842,0,13,1,1,10,10409
5843,0,13,1,1,10,10409
5844,0,13,1,1,10,10409
5845,0,13,1,1,10,10409
5846,0,13,1,1,10,10409
5847,50,6,1,N,58,10337
5848,50,6,1,N,58,10337
5849,50,6,1,N,58,10337
5850,50,6,1,N,58,10337
5851,50,6,1,N,58,10337
5852,50,6,1,N,58,10337
5853,G17,6,1, ,58,10337
5854,G17,6,1, ,58,10337
5855,G17,6,1, ,58,10337
5856,   ,10,1,   ,14,10045
5857,   ,10,1,   ,14,10045
5858,   ,10,1,   ,14,10045
5859,   ,10,1,   ,14,10045
5860,   ,10,1,   ,14,10045
5861,   ,10,1,   ,14,10045
5862,50,10,1,N,14,10045
5863,50,10,1,N,14,10045
5864,50,10,1,N,14,10045
5865,S01,10,1,0,14,10045
5866,S01,10,1,0,14,10045
5867,S01,10,1,0,14,10045
5868,50,11,1,N,91,10064
5869,50,11,1,N,91,10064
5870,50,11,1,N,91,10064
5871,50,11,1,N,91,10064
5872,50,11,1,N,91,10064
5873,50,11,1,N,91,10064
5874,G17,11,1, ,91,10064
5875,G17,11,1, ,91,10064
5876,G17,11,1, ,91,10064
5877,G07,11,1, ,91,10064
5878,G07,11,1, ,91,10064
5879,G07,11,1, ,91,10064
5880,   ,4,2,   ,90,10923
5881,   ,4,2,   ,90,10923
5882,   ,4,2,   ,90,10923
5883, ,4,2,N,90,10923
5884, ,4,2,N,90,10923
5885, ,4,2,N,90,10923
5886, ,4,2,N,90,10923
5887, ,4,2,N,90,10923
5888, ,4,2,N,90,10923
5889,   ,21,1,   ,12,10218
5890,   ,21,1,   ,12,10218
5891,   ,21,1,   ,12,10218
5892,P01,21,1,   ,12,10218
5893,P01,21,1,   ,12,10218
5894,P01,21,1,   ,12,10218
5895,G08,21,1, ,12,10218
5896,G08,21,1, ,12,10218
5897,G08,21,1, ,12,10218
5898,10,1,2,N,44,10268
5899,10,1,2,N,44,10268
5900,10,1,2,N,44,10268
5901, ,1,2,N,44,10268
5902, ,1,2,N,44,10268
5903, ,1,2,N,44,10268
5904, ,1,2,N,44,10268
5905, ,1,2,N,44,10268
5906, ,1,2,N,44,10268
5907, ,6,1,N,58,10338
5908, ,6,1,N,58,10338
5909, ,6,1,N,58,10338
5910,ATV,6,1,N,58,10338
5911,ATV,6,1,N,58,10338
5912,ATV,6,1,N,58,10338
5913,G17,6,1, ,58,10338
5914,G17,6,1, ,58,10338
5915,G17,6,1, ,58,10338
5916,G17,21,1, ,83,10546
5917,G17,21,1, ,83,10546
5918,G17,21,1, ,83,10546
5919,G02,21,1, ,83,10546
5920,G02,21,1, ,83,10546
5921,G02,21,1, ,83,10546
5922,0,21,1,300,83,10546
5923,0,21,1,300,83,10546
5924,0,21,1,300,83,10546
5925,50,3,1,N,32,10615
5926,50,3,1,N,32,10615
5927,50,3,1,N,32,10615
5928,50,3,1,N,32,10615
5929,50,3,1,N,32,10615
5930,50,3,1,N,32,10615
5931,G17,3,1, ,32,10615
5932,G17,3,1, ,32,10615
5933,G17,3,1, ,32,10615
5934,10,13,1,N,60,10728
5935,10,13,1,N,60,10728
5936,10,13,1,N,60,10728
5937,G15,13,1, ,60,10728
5938,G15,13,1, ,60,10728
5939,G15,13,1, ,60,10728
5940, ,13,1,0,60,10728
5941, ,13,1,0,60,10728
5942, ,13,1,0,60,10728
5943,50,13,1,N,28,10410
5944,50,13,1,N,28,10410
5945,50,13,1,N,28,10410
5946,ATV,13,1,N,28,10410
5947,ATV,13,1,N,28,10410
5948,ATV,13,1,N,28,10410
5949,0,13,1,1,28,10410
5950,0,13,1,1,28,10410
5951,0,13,1,1,28,10410
5952,50,3,1,N,31,10924
5953,50,3,1,N,31,10924
5954,50,3,1,N,31,10924
5955,50,3,1,N,31,10924
5956,50,3,1,N,31,10924
5957,50,3,1,N,31,10924
5958,   ,3,1,0,31,10924
5959,   ,3,1,0,31,10924
5960,   ,3,1,0,31,10924
5961,P01,21,1,   ,12,10219
5962,P01,21,1,   ,12,10219
5963,P01,21,1,   ,12,10219
5964,30,21,1,N,12,10219
5965,30,21,1,N,12,10219
5966,30,21,1,N,12,10219
5967,G17,21,1, ,12,10219
5968,G17,21,1, ,12,10219
5969,G17,21,1, ,12,10219
5970,G03,20,1, ,2,10838
5971,G03,20,1, ,2,10838
5972,G03,20,1, ,2,10838
5973, ,20,1,0,2,10838
5974, ,20,1,0,2,10838
5975, ,20,1,0,2,10838
5976,0,20,1,300,2,10838
5977,0,20,1,300,2,10838
5978,0,20,1,300,2,10838
5979,50,4,2,N,51,10912
5980,50,4,2,N,51,10912
5981,50,4,2,N,51,10912
5982, ,4,2,N,51,10912
5983, ,4,2,N,51,10912
5984, ,4,2,N,51,10912
5985,G17,4,2, ,51,10912
5986,G17,4,2, ,51,10912
5987,G17,4,2, ,51,10912
5988,50,13,1,N,110,10411
5989,50,13,1,N,110,10411
5990,50,13,1,N,110,10411
5991, ,13,1,N,110,10411
5992, ,13,1,N,110,10411
5993, ,13,1,N,110,10411
5994,G17,13,1, ,110,10411
5995,G17,13,1, ,110,10411
5996,G17,13,1, ,110,10411
5997,50,3,1,N,4,10925
5998,50,3,1,N,4,10925
5999,50,3,1,N,4,10925
6000, ,3,1,N,4,10925
6001, ,3,1,N,4,10925
6002, ,3,1,N,4,10925
6003,   ,3,1,0,4,10925
6004,   ,3,1,0,4,10925
6005,   ,3,1,0,4,10925
6006,P01,21,1,   ,12,10220
6007,P01,21,1,   ,12,10220
6008,P01,21,1,   ,12,10220
6009,10,21,1,N,12,10220
6010,10,21,1,N,12,10220
6011,10,21,1,N,12,10220
6012,0,21,1,1,12,10220
6013,0,21,1,1,12,10220
6014,0,21,1,1,12,10220
6015, ,6,1,N,62,10339
6016, ,6,1,N,62,10339
6017, ,6,1,N,62,10339
6018, ,6,1,N,62,10339
6019, ,6,1,N,62,10339
6020, ,6,1,N,62,10339
6021,G17,6,1, ,62,10339
6022,G17,6,1, ,62,10339
6023,G17,6,1, ,62,10339
6024, ,19,1,N,99,10193
6025, ,19,1,N,99,10193
6026, ,19,1,N,99,10193
6027,G17,19,1, ,99,10193
6028,G17,19,1, ,99,10193
6029,G17,19,1, ,99,10193
6030,   ,19,1,0,99,10193
6031,   ,19,1,0,99,10193
6032,   ,19,1,0,99,10193
6033,30,11,1,N,77,11241
6034,30,11,1,N,77,11241
6035,30,11,1,N,77,11241
6036,G17,11,1, ,77,11241
6037,G17,11,1, ,77,11241
6038,G17,11,1, ,77,11241
6039,50,13,1,N,63,10412
6040,50,13,1,N,63,10412
6041,50,13,1,N,63,10412
6042,   ,13,1, ,63,10412
6043,   ,13,1, ,63,10412
6044,   ,13,1, ,63,10412
6045,G14,13,1, ,63,10412
6046,G14,13,1, ,63,10412
6047,G14,13,1, ,63,10412
6048,50,16,1,N,65,10164
6049,50,16,1,N,65,10164
6050,50,16,1,N,65,10164
6051,50,16,1,N,65,10164
6052,50,16,1,N,65,10164
6053,50,16,1,N,65,10164
6054, ,16,1,N,65,10164
6055, ,16,1,N,65,10164
6056, ,16,1,N,65,10164
6057, ,6,1,N,58,10340
6058, ,6,1,N,58,10340
6059, ,6,1,N,58,10340
6060, ,6,1,N,58,10340
6061, ,6,1,N,58,10340
6062, ,6,1,N,58,10340
6063,G17,6,1, ,58,10340
6064,G17,6,1, ,58,10340
6065,G17,6,1, ,58,10340
6066, ,3,1,N,50,10913
6067, ,3,1,N,50,10913
6068, ,3,1,N,50,10913
6069,N,3,1,        ,50,10913
6070,N,3,1,        ,50,10913
6071,N,3,1,        ,50,10913
6072,0,3,1,300,50,10913
6073,0,3,1,300,50,10913
6074,0,3,1,300,50,10913
6075,G17,11,1, ,8,11247
6076,G17,11,1, ,8,11247
6077,G17,11,1, ,8,11247
6078,0,11,1,1,8,11247
6079,0,11,1,1,8,11247
6080,0,11,1,1,8,11247
6081,   ,3,1,   ,33,10926
6082,   ,3,1,   ,33,10926
6083,   ,3,1,   ,33,10926
6084,10,3,1,N,33,10926
6085,10,3,1,N,33,10926
6086,10,3,1,N,33,10926
6087,   ,3,1,0,33,10926
6088,   ,3,1,0,33,10926
6089,   ,3,1,0,33,10926
6090, ,21,1,N,45,10221
6091, ,21,1,N,45,10221
6092, ,21,1,N,45,10221
6093,A02,21,1,0,45,10221
6094,A02,21,1,0,45,10221
6095,A02,21,1,0,45,10221
6096,N,21,1,        ,45,10221
6097,N,21,1,        ,45,10221
6098,N,21,1,        ,45,10221
6099,P01,6,1,   ,93,10341
6100,P01,6,1,   ,93,10341
6101,P01,6,1,   ,93,10341
6102,G17,6,1, ,93,10341
6103,G17,6,1, ,93,10341
6104,G17,6,1, ,93,10341
6105,N,6,1,        ,93,10341
6106,N,6,1,        ,93,10341
6107,N,6,1,        ,93,10341
6108, ,19,1,N,67,10194
6109, ,19,1,N,67,10194
6110, ,19,1,N,67,10194
6111,G17,19,1, ,67,10194
6112,G17,19,1, ,67,10194
6113,G17,19,1, ,67,10194
6114,   ,19,1,0,67,10194
6115,   ,19,1,0,67,10194
6116,   ,19,1,0,67,10194
6117,10,19,1,N,61,10493
6118,10,19,1,N,61,10493
6119,10,19,1,N,61,10493
6120,50,19,1,N,61,10493
6121,50,19,1,N,61,10493
6122,50,19,1,N,61,10493
6123,G17,19,1, ,61,10493
6124,G17,19,1, ,61,10493
6125,G17,19,1, ,61,10493
6126,P01,21,1,   ,83,10547
6127,P01,21,1,   ,83,10547
6128,P01,21,1,   ,83,10547
6129,G17,21,1, ,83,10547
6130,G17,21,1, ,83,10547
6131,G17,21,1, ,83,10547
6132, ,21,1,0,83,10547
6133, ,21,1,0,83,10547
6134, ,21,1,0,83,10547
6135,10,3,1,N,32,10616
6136,10,3,1,N,32,10616
6137,10,3,1,N,32,10616
6138,G17,3,1, ,32,10616
6139,G17,3,1, ,32,10616
6140,G17,3,1, ,32,10616
6141,G04,3,1, ,32,10616
6142,G04,3,1, ,32,10616
6143,G04,3,1, ,32,10616
6144,G03,13,1, ,60,10729
6145,G03,13,1, ,60,10729
6146,G03,13,1, ,60,10729
6147,N,13,1,        ,60,10729
6148,N,13,1,        ,60,10729
6149,N,13,1,        ,60,10729
6150,N,13,1,        ,60,10729
6151,N,13,1,        ,60,10729
6152,N,13,1,        ,60,10729
6153,   ,11,1,   ,8,11249
6154,   ,11,1,   ,8,11249
6155,   ,11,1,   ,8,11249
6156,30,11,1,N,8,11249
6157,30,11,1,N,8,11249
6158,30,11,1,N,8,11249
6159,0,11,1,1,8,11249
6160,0,11,1,1,8,11249
6161,0,11,1,1,8,11249
6162,50,3,1,N,4,10927
6163,50,3,1,N,4,10927
6164,50,3,1,N,4,10927
6165,50,3,1,N,4,10927
6166,50,3,1,N,4,10927
6167,50,3,1,N,4,10927
6168,G17,3,1, ,4,10927
6169,G17,3,1, ,4,10927
6170,G17,3,1, ,4,10927
6171,30,6,1,N,93,10342
6172,30,6,1,N,93,10342
6173,30,6,1,N,93,10342
6174,50,6,1,N,93,10342
6175,50,6,1,N,93,10342
6176,50,6,1,N,93,10342
6177, ,6,1,N,93,10342
6178, ,6,1,N,93,10342
6179, ,6,1,N,93,10342
6180,   ,19,1,   ,61,10494
6181,   ,19,1,   ,61,10494
6182,   ,19,1,   ,61,10494
6183,50,19,1,N,61,10494
6184,50,19,1,N,61,10494
6185,50,19,1,N,61,10494
6186,G17,19,1, ,61,10494
6187,G17,19,1, ,61,10494
6188,G17,19,1, ,61,10494
6189, ,13,1,N,60,10730
6190, ,13,1,N,60,10730
6191, ,13,1,N,60,10730
6192,G17,13,1, ,60,10730
6193,G17,13,1, ,60,10730
6194,G17,13,1, ,60,10730
6195,G03,13,1, ,60,10730
6196,G03,13,1, ,60,10730
6197,G03,13,1, ,60,10730
6198,50,3,1,N,33,10928
6199,50,3,1,N,33,10928
6200,50,3,1,N,33,10928
6201,50,3,1,N,33,10928
6202,50,3,1,N,33,10928
6203,50,3,1,N,33,10928
6204,   ,3,1,0,33,10928
6205,   ,3,1,0,33,10928
6206,   ,3,1,0,33,10928
6207,50,6,1,N,94,10343
6208,50,6,1,N,94,10343
6209,50,6,1,N,94,10343
6210,50,6,1,N,94,10343
6211,50,6,1,N,94,10343
6212,50,6,1,N,94,10343
6213,G17,6,1, ,94,10343
6214,G17,6,1, ,94,10343
6215,G17,6,1, ,94,10343
6216,   ,21,1,   ,84,10548
6217,   ,21,1,   ,84,10548
6218,   ,21,1,   ,84,10548
6219, ,21,1,N,84,10548
6220, ,21,1,N,84,10548
6221, ,21,1,N,84,10548
6222,G17,21,1, ,84,10548
6223,G17,21,1, ,84,10548
6224,G17,21,1, ,84,10548
6225,30,3,1,N,32,10617
6226,30,3,1,N,32,10617
6227,30,3,1,N,32,10617
6228, ,3,1,N,32,10617
6229, ,3,1,N,32,10617
6230, ,3,1,N,32,10617
6231, ,3,1,N,32,10617
6232, ,3,1,N,32,10617
6233, ,3,1,N,32,10617
6234,   ,11,1,   ,77,11793
6235,   ,11,1,   ,77,11793
6236,   ,11,1,   ,77,11793
6237,G17,11,1, ,77,11793
6238,G17,11,1, ,77,11793
6239,G17,11,1, ,77,11793
6240,0,11,1,1,77,11793
6241,0,11,1,1,77,11793
6242,0,11,1,1,77,11793
6243,   ,13,1,   ,110,10413
6244,   ,13,1,   ,110,10413
6245,   ,13,1,   ,110,10413
6246,50,13,1,N,110,10413
6247,50,13,1,N,110,10413
6248,50,13,1,N,110,10413
6249, ,13,1,0,110,10413
6250, ,13,1,0,110,10413
6251, ,13,1,0,110,10413
6252, ,3,1,N,4,10929
6253, ,3,1,N,4,10929
6254, ,3,1,N,4,10929
6255,   ,3,1, ,4,10929
6256,   ,3,1, ,4,10929
6257,   ,3,1, ,4,10929
6258,G17,3,1, ,4,10929
6259,G17,3,1, ,4,10929
6260,G17,3,1, ,4,10929
6261,50,6,1,N,95,10344
6262,50,6,1,N,95,10344
6263,50,6,1,N,95,10344
6264, ,6,1,N,95,10344
6265, ,6,1,N,95,10344
6266, ,6,1,N,95,10344
6267,N,6,1,        ,95,10344
6268,N,6,1,        ,95,10344
6269,N,6,1,        ,95,10344
6270,   ,10,1,   ,11,10046
6271,   ,10,1,   ,11,10046
6272,   ,10,1,   ,11,10046
6273,10,10,1,N,11,10046
6274,10,10,1,N,11,10046
6275,10,10,1,N,11,10046
6276,50,10,1,N,11,10046
6277,50,10,1,N,11,10046
6278,50,10,1,N,11,10046
6279,50,10,1,N,11,10046
6280,50,10,1,N,11,10046
6281,50,10,1,N,11,10046
6282,10,3,1,N,53,10618
6283,10,3,1,N,53,10618
6284,10,3,1,N,53,10618
6285,50,3,1,N,53,10618
6286,50,3,1,N,53,10618
6287,50,3,1,N,53,10618
6288,G14,3,1, ,53,10618
6289,G14,3,1, ,53,10618
6290,G14,3,1, ,53,10618
6291,   ,12,1,   ,66,11925
6292,   ,12,1,   ,66,11925
6293,   ,12,1,   ,66,11925
6294,G17,12,1, ,66,11925
6295,G17,12,1, ,66,11925
6296,G17,12,1, ,66,11925
6297,0,12,1,1,66,11925
6298,0,12,1,1,66,11925
6299,0,12,1,1,66,11925
6300,TRK,3,1,N,31,10930
6301,TRK,3,1,N,31,10930
6302,TRK,3,1,N,31,10930
6303,G17,3,1, ,31,10930
6304,G17,3,1, ,31,10930
6305,G17,3,1, ,31,10930
6306,0,3,1,300,31,10930
6307,0,3,1,300,31,10930
6308,0,3,1,300,31,10930
6309,50,10,1,N,11,10047
6310,50,10,1,N,11,10047
6311,50,10,1,N,11,10047
6312,50,10,1,N,11,10047
6313,50,10,1,N,11,10047
6314,50,10,1,N,11,10047
6315, ,10,1,N,11,10047
6316, ,10,1,N,11,10047
6317, ,10,1,N,11,10047
6318, ,10,1,N,11,10047
6319, ,10,1,N,11,10047
6320, ,10,1,N,11,10047
6321,P01,19,1,   ,61,10495
6322,P01,19,1,   ,61,10495
6323,P01,19,1,   ,61,10495
6324,10,19,1,N,61,10495
6325,10,19,1,N,61,10495
6326,10,19,1,N,61,10495
6327,G03,19,1, ,61,10495
6328,G03,19,1, ,61,10495
6329,G03,19,1, ,61,10495
6330,30,21,1,N,17,10549
6331,30,21,1,N,17,10549
6332,30,21,1,N,17,10549
6333,G17,21,1, ,17,10549
6334,G17,21,1, ,17,10549
6335,G17,21,1, ,17,10549
6336,   ,21,1,0,17,10549
6337,   ,21,1,0,17,10549
6338,   ,21,1,0,17,10549
6339,G15,12,1, ,66,11971
6340,G15,12,1, ,66,11971
6341,G15,12,1, ,66,11971
6342,0,12,1,1,66,11971
6343,0,12,1,1,66,11971
6344,0,12,1,1,66,11971
6345,50,11,1,N,91,10065
6346,50,11,1,N,91,10065
6347,50,11,1,N,91,10065
6348,50,11,1,N,91,10065
6349,50,11,1,N,91,10065
6350,50,11,1,N,91,10065
6351,G14,11,1, ,91,10065
6352,G14,11,1, ,91,10065
6353,G14,11,1, ,91,10065
6354,G19,11,1, ,91,10065
6355,G19,11,1, ,91,10065
6356,G19,11,1, ,91,10065
6357,50,19,1,N,1,10195
6358,50,19,1,N,1,10195
6359,50,19,1,N,1,10195
6360, ,19,1,N,1,10195
6361, ,19,1,N,1,10195
6362, ,19,1,N,1,10195
6363,   ,19,1, ,1,10195
6364,   ,19,1, ,1,10195
6365,   ,19,1, ,1,10195
6366,50,13,1,N,9,10414
6367,50,13,1,N,9,10414
6368,50,13,1,N,9,10414
6369,   ,13,1, ,9,10414
6370,   ,13,1, ,9,10414
6371,   ,13,1, ,9,10414
6372,0,13,1,1,9,10414
6373,0,13,1,1,9,10414
6374,0,13,1,1,9,10414
6375,   ,3,1,   ,32,10931
6376,   ,3,1,   ,32,10931
6377,   ,3,1,   ,32,10931
6378, ,3,1,N,32,10931
6379, ,3,1,N,32,10931
6380, ,3,1,N,32,10931
6381,   ,3,1,0,32,10931
6382,   ,3,1,0,32,10931
6383,   ,3,1,0,32,10931
6384,P01,21,1,   ,45,10222
6385,P01,21,1,   ,45,10222
6386,P01,21,1,   ,45,10222
6387,50,21,1,N,45,10222
6388,50,21,1,N,45,10222
6389,50,21,1,N,45,10222
6390,G17,21,1, ,45,10222
6391,G17,21,1, ,45,10222
6392,G17,21,1, ,45,10222
6393,   ,1,2,   ,44,10270
6394,   ,1,2,   ,44,10270
6395,   ,1,2,   ,44,10270
6396,   ,1,2,   ,44,10270
6397,   ,1,2,   ,44,10270
6398,   ,1,2,   ,44,10270
6399,G17,1,2, ,44,10270
6400,G17,1,2, ,44,10270
6401,G17,1,2, ,44,10270
6402,10,10,1,N,11,10048
6403,10,10,1,N,11,10048
6404,10,10,1,N,11,10048
6405,50,10,1,N,11,10048
6406,50,10,1,N,11,10048
6407,50,10,1,N,11,10048
6408,N,10,1,        ,11,10048
6409,N,10,1,        ,11,10048
6410,N,10,1,        ,11,10048
6411,0,10,1,1,11,10048
6412,0,10,1,1,11,10048
6413,0,10,1,1,11,10048
6414,30,21,1,N,84,10550
6415,30,21,1,N,84,10550
6416,30,21,1,N,84,10550
6417,G17,21,1, ,84,10550
6418,G17,21,1, ,84,10550
6419,G17,21,1, ,84,10550
6420, ,21,1,0,84,10550
6421, ,21,1,0,84,10550
6422, ,21,1,0,84,10550
6423,   ,11,1,   ,91,10066
6424,   ,11,1,   ,91,10066
6425,   ,11,1,   ,91,10066
6426, ,11,1,N,91,10066
6427, ,11,1,N,91,10066
6428, ,11,1,N,91,10066
6429, ,11,1,N,91,10066
6430, ,11,1,N,91,10066
6431, ,11,1,N,91,10066
6432, ,11,1,N,91,10066
6433, ,11,1,N,91,10066
6434, ,11,1,N,91,10066
6435,30,13,1,N,9,10415
6436,30,13,1,N,9,10415
6437,30,13,1,N,9,10415
6438, ,13,1,N,9,10415
6439, ,13,1,N,9,10415
6440, ,13,1,N,9,10415
6441,0,13,1,1,9,10415
6442,0,13,1,1,9,10415
6443,0,13,1,1,9,10415
6444,   ,3,1,   ,32,10932
6445,   ,3,1,   ,32,10932
6446,   ,3,1,   ,32,10932
6447, ,3,1,N,32,10932
6448, ,3,1,N,32,10932
6449, ,3,1,N,32,10932
6450, ,3,1,N,32,10932
6451, ,3,1,N,32,10932
6452, ,3,1,N,32,10932
